obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('2969',)",33.2464981079,1,0,1029.54427754,29,29,2,3.32464981079,29,13,3724598987.25,3724598987.78,3659616160.72,44.36829,-124.9528,0.0,34.1188281019,29,29,internal_timestamp,563.869995117,29,29,722232,1450627360,5.33850002289,29,29,3659616160.72
"('2970',)",33.2537994385,1,0,1029.5380178,29,29,2,3.32537994385,29,13,3724598987.25,3724598987.78,3659616172.72,44.36829,-124.9528,0.0,34.1205862637,29,29,internal_timestamp,562.409973145,29,29,718624,1450627372,5.34569978714,29,29,3659616172.72
"('2971',)",33.2531013489,1,0,1029.5320673,29,29,2,3.32531013489,29,13,3724598987.25,3724598987.78,3659616183.72,44.36829,-124.9528,0.0,34.1215442604,29,29,internal_timestamp,560.91998291,29,29,721646,1450627383,5.34469985962,29,29,3659616183.72
"('2972',)",33.2546005249,1,0,1029.52540681,29,29,2,3.32546005249,29,13,3724598987.25,3724598987.78,3659616193.74,44.36829,-124.9528,0.0,34.1211699644,29,29,internal_timestamp,559.609985352,29,29,738130,1450627393,5.34740018845,29,29,3659616193.74
"('2973',)",33.2728004456,1,0,1029.51264832,29,29,2,3.32728004456,29,13,3724598987.25,3724598987.78,3659616204.73,44.36829,-124.9528,0.0,34.1168435832,29,29,internal_timestamp,558.299987793,29,29,726814,1450627404,5.37279987335,29,29,3659616204.73
"('2974',)",33.2700996399,1,0,1029.50820008,29,29,2,3.32700996399,29,13,3724598987.25,3724598987.78,3659616216.72,44.36829,-124.9528,0.0,34.1186080401,29,29,internal_timestamp,556.909973145,29,29,722628,1450627416,5.36870002747,29,29,3659616216.72
"('2975',)",33.2666015625,1,0,1029.50332715,29,29,2,3.32666015625,29,13,3724598987.25,3724598987.78,3659616226.72,44.36829,-124.9528,0.0,34.1188688562,29,29,internal_timestamp,555.700012207,29,29,723130,1450627426,5.36509990692,29,29,3659616226.72
"('2976',)",33.2683982849,1,0,1029.49589054,29,29,2,3.32683982849,29,13,3724598987.25,3724598987.78,3659616238.73,44.36829,-124.9528,0.0,34.1185085941,29,29,internal_timestamp,554.229980469,29,29,729981,1450627438,5.36819982529,29,29,3659616238.73
"('2977',)",33.2671012878,1,0,1029.49091555,29,29,2,3.32671012878,29,13,3724598987.25,3724598987.78,3659616249.73,44.36829,-124.9528,0.0,34.1191658129,29,29,internal_timestamp,552.989990234,29,29,734114,1450627449,5.36670017242,29,29,3659616249.73
"('2978',)",33.2666015625,1,0,1029.48556566,29,29,2,3.32666015625,29,13,3724598987.25,3724598987.78,3659616259.74,44.36829,-124.9528,0.0,34.1192896943,29,29,internal_timestamp,551.799987793,29,29,735423,1450627459,5.36660003662,29,29,3659616259.74
"('2979',)",33.2681999207,1,0,1029.47910804,29,29,2,3.32681999207,29,13,3724598987.25,3724598987.78,3659616270.73,44.36829,-124.9528,0.0,34.1183415407,29,29,internal_timestamp,550.650024414,29,29,730009,1450627470,5.36990022659,29,29,3659616270.73
"('2980',)",33.2708015442,1,0,1029.4734911,29,29,2,3.32708015442,29,13,3724598987.25,3724598987.78,3659616282.74,44.36829,-124.9528,0.0,34.1183193046,29,29,internal_timestamp,549.530029297,29,29,737610,1450627482,5.37340021133,29,29,3659616282.74
"('2981',)",33.2775993347,1,0,1029.46616236,29,29,2,3.32775993347,29,13,3724598987.25,3724598987.78,3659616293.73,44.36829,-124.9528,0.0,34.1160942927,29,29,internal_timestamp,548.609985352,29,29,731283,1450627493,5.38369989395,29,29,3659616293.73
"('2982',)",33.2808990479,1,0,1029.46097379,29,29,2,3.32808990479,29,13,3724598987.25,3724598987.78,3659616304.74,44.36829,-124.9528,0.0,34.1159924017,29,29,internal_timestamp,547.619995117,29,29,735972,1450627504,5.38800001144,29,29,3659616304.74
"('2983',)",33.2835998535,1,0,1029.45600613,29,29,2,3.32835998535,29,13,3724598987.25,3724598987.78,3659616314.74,44.36829,-124.9528,0.0,34.1156797795,29,29,internal_timestamp,546.700012207,29,29,737258,1450627514,5.39179992676,29,29,3659616314.74
"('2984',)",33.2839012146,1,0,1029.45008315,29,29,2,3.32839012146,29,13,3724598987.25,3724598987.78,3659616326.75,44.36829,-124.9528,0.0,34.1154099749,29,29,internal_timestamp,545.489990234,29,29,745934,1450627526,5.39300012589,29,29,3659616326.75
"('2985',)",33.2843017578,1,0,1029.44474716,29,29,2,3.32843017578,29,13,3724598987.25,3724598987.78,3659616337.74,44.36829,-124.9528,0.0,34.1156435862,29,29,internal_timestamp,544.309997559,29,29,739006,1450627537,5.3937997818,29,29,3659616337.74
"('2986',)",33.2924995422,1,0,1029.43719549,29,29,2,3.32924995422,29,13,3724598987.25,3724598987.78,3659616347.74,44.36829,-124.9528,0.0,34.1135037948,29,29,internal_timestamp,543.369995117,29,29,739406,1450627547,5.40560007095,29,29,3659616347.74
"('2987',)",33.3096008301,1,0,1029.42533096,29,29,2,3.33096008301,29,13,3724598987.25,3724598987.78,3659616359.74,44.36829,-124.9528,0.0,34.1092706439,29,29,internal_timestamp,542.200012207,29,29,735807,1450627559,5.42959976196,29,29,3659616359.74
"('2988',)",33.3137016296,1,0,1029.41917463,29,29,2,3.33137016296,29,13,3724598987.25,3724598987.78,3659616369.74,44.36829,-124.9528,0.0,34.1091573637,29,29,internal_timestamp,541.030029297,29,29,739825,1450627569,5.43489980698,29,29,3659616369.74
"('2989',)",33.3132019043,1,0,1029.41461865,29,29,2,3.33132019043,29,13,3724598987.25,3724598987.78,3659616380.75,44.36829,-124.9528,0.0,34.1101962068,29,29,internal_timestamp,539.83001709,29,29,745110,1450627580,5.43389987946,29,29,3659616380.75
"('2990',)",33.3167991638,1,0,1029.40760631,29,29,2,3.33167991638,29,13,3724598987.25,3724598987.78,3659616392.74,44.36829,-124.9528,0.0,34.1092215612,29,29,internal_timestamp,538.630004883,29,29,741703,1450627592,5.43949985504,29,29,3659616392.74
"('2991',)",33.3160018921,1,0,1029.40276544,29,29,2,3.33160018921,29,13,3724598987.25,3724598987.78,3659616403.75,44.36829,-124.9528,0.0,34.1096996123,29,29,internal_timestamp,537.469970703,29,29,746021,1450627603,5.43870019913,29,29,3659616403.75
"('2992',)",33.3156013489,1,0,1029.39799096,29,29,2,3.33156013489,29,13,3724598987.25,3724598987.78,3659616413.75,44.36829,-124.9528,0.0,34.1096549794,29,29,internal_timestamp,536.440002441,29,29,745558,1450627613,5.43879985809,29,29,3659616413.75
"('2993',)",33.3163986206,1,0,1029.39398149,29,29,2,3.33163986206,29,13,3724598987.25,3724598987.78,3659616424.75,44.36829,-124.9528,0.0,34.1097755291,29,29,internal_timestamp,535.58001709,29,29,748315,1450627624,5.44000005722,29,29,3659616424.75
"('2994',)",33.3170013428,1,0,1029.38977998,29,29,2,3.33170013428,29,13,3724598987.25,3724598987.78,3659616435.75,44.36829,-124.9528,0.0,34.1094528989,29,29,internal_timestamp,534.760009766,29,29,752473,1450627635,5.44140005112,29,29,3659616435.75
"('2995',)",33.3162002563,1,0,1029.38540397,29,29,2,3.33162002563,29,13,3724598987.25,3724598987.78,3659616446.74,44.36829,-124.9528,0.0,34.1094233159,29,29,internal_timestamp,533.799987793,29,29,743066,1450627646,5.44099998474,29,29,3659616446.74
"('2996',)",33.3152999878,1,0,1029.38057904,29,29,2,3.33152999878,29,13,3724598987.25,3724598987.78,3659616458.75,44.36829,-124.9528,0.0,34.1095475632,29,29,internal_timestamp,532.710021973,29,29,748883,1450627658,5.4404001236,29,29,3659616458.75
"('2997',)",33.3147010803,1,0,1029.37671991,29,29,2,3.33147010803,29,13,3724598987.25,3724598987.78,3659616468.76,44.36829,-124.9528,0.0,34.1097082543,29,29,internal_timestamp,531.83001709,29,29,759232,1450627668,5.44000005722,29,29,3659616468.76
"('2998',)",33.3138999939,1,0,1029.37207413,29,29,2,3.33138999939,29,13,3724598987.25,3724598987.78,3659616479.76,44.36829,-124.9528,0.0,34.1094866758,29,29,internal_timestamp,530.849975586,29,29,756324,1450627679,5.43979978561,29,29,3659616479.76
"('2999',)",33.3134002686,1,0,1029.3676233,29,29,2,3.33134002686,29,13,3724598987.25,3724598987.78,3659616490.76,44.36829,-124.9528,0.0,34.109728561,29,29,internal_timestamp,529.83001709,29,29,755693,1450627690,5.43949985504,29,29,3659616490.76
"('3000',)",33.3140983582,1,0,1029.36245764,29,29,2,3.33140983582,29,13,3724598987.25,3724598987.78,3659616501.76,44.36829,-124.9528,0.0,34.1096388338,29,29,internal_timestamp,528.760009766,29,29,757337,1450627701,5.44089984894,29,29,3659616501.76
"('3001',)",33.3138999939,1,0,1029.35711402,29,29,2,3.33138999939,29,13,3724598987.25,3724598987.78,3659616512.76,44.36829,-124.9528,0.0,34.1094641837,29,29,internal_timestamp,527.640014648,29,29,761192,1450627712,5.44140005112,29,29,3659616512.76
"('3002',)",33.3138008118,1,0,1029.35141272,29,29,2,3.33138008118,29,13,3724598987.25,3724598987.79,3659616524.76,44.36829,-124.9528,0.0,34.1091189939,29,29,internal_timestamp,526.479980469,29,29,757241,1450627724,5.44220018387,29,29,3659616524.76
"('3003',)",33.3148002625,1,0,1029.34636461,29,29,2,3.33148002625,29,13,3724598987.25,3724598987.79,3659616534.76,44.36829,-124.9528,0.0,34.109053917,29,29,internal_timestamp,525.440002441,29,29,756994,1450627734,5.44390010834,29,29,3659616534.76
"('3004',)",33.3207015991,1,0,1029.33792256,29,29,2,3.33207015991,29,13,3724598987.25,3724598987.79,3659616545.76,44.36829,-124.9528,0.0,34.1067415975,29,29,internal_timestamp,524.270019531,29,29,762551,1450627745,5.45340013504,29,29,3659616545.76
"('3005',)",33.3207015991,1,0,1029.33348164,29,29,2,3.33207015991,29,13,3724598987.25,3724598987.79,3659616556.76,44.36829,-124.9528,0.0,34.1073797602,29,29,internal_timestamp,523.190002441,29,29,755564,1450627756,5.45329999924,29,29,3659616556.76
"('3006',)",33.3208007812,1,0,1029.32847978,29,29,2,3.33208007813,29,13,3724598987.25,3724598987.79,3659616567.76,44.36829,-124.9528,0.0,34.1074230236,29,29,internal_timestamp,522.109985352,29,29,760456,1450627767,5.45389986038,29,29,3659616567.76
"('3007',)",33.3235015869,1,0,1029.32226601,29,29,2,3.33235015869,29,13,3724598987.25,3724598987.79,3659616578.77,44.36829,-124.9528,0.0,34.1069204629,29,29,internal_timestamp,520.960021973,29,29,765187,1450627778,5.45800018311,29,29,3659616578.77
"('3008',)",33.3246994019,1,0,1029.31703292,29,29,2,3.33246994019,29,13,3724598987.25,3724598987.79,3659616589.77,44.36829,-124.9528,0.0,34.1067876707,29,29,internal_timestamp,519.900024414,29,29,770138,1450627789,5.46000003815,29,29,3659616589.77
"('3009',)",33.3268013,1,0,1029.31114221,29,29,2,3.33268013,29,13,3724598987.25,3724598987.79,3659616600.76,44.36829,-124.9528,0.0,34.1062874272,29,29,internal_timestamp,518.799987793,29,29,763219,1450627800,5.46339988708,29,29,3659616600.76
"('3010',)",33.3266983032,1,0,1029.30619568,29,29,2,3.33266983032,29,13,3724598987.25,3724598987.79,3659616611.76,44.36829,-124.9528,0.0,34.1064090527,29,29,internal_timestamp,517.710021973,29,29,764578,1450627811,5.46369981766,29,29,3659616611.76
"('3011',)",33.3256988525,1,0,1029.30116396,29,29,2,3.33256988525,29,13,3724598987.25,3724598987.79,3659616622.77,44.36829,-124.9528,0.0,34.1065472193,29,29,internal_timestamp,516.570007324,29,29,766510,1450627822,5.46299982071,29,29,3659616622.77
"('3012',)",33.3250999451,1,0,1029.29640466,29,29,2,3.33250999451,29,13,3724598987.25,3724598987.79,3659616633.77,44.36829,-124.9528,0.0,34.1065904003,29,29,internal_timestamp,515.520019531,29,29,768209,1450627833,5.46280002594,29,29,3659616633.77
"('3013',)",33.3241004944,1,0,1029.29217043,29,29,2,3.33241004944,29,13,3724598987.25,3724598987.79,3659616644.77,44.36829,-124.9528,0.0,34.1066341589,29,29,internal_timestamp,514.570007324,29,29,768330,1450627844,5.46210002899,29,29,3659616644.77
"('3014',)",33.3228988647,1,0,1029.28843108,29,29,2,3.33228988647,29,13,3724598987.25,3724598987.79,3659616655.77,44.36829,-124.9528,0.0,34.1074888579,29,29,internal_timestamp,513.559997559,29,29,770687,1450627855,5.46040010452,29,29,3659616655.77
"('3015',)",33.3231010437,1,0,1029.28268546,29,29,2,3.33231010437,29,13,3724598987.25,3724598987.79,3659616666.77,44.36829,-124.9528,0.0,34.1067393201,29,29,internal_timestamp,512.479980469,29,29,772581,1450627866,5.46190023422,29,29,3659616666.77
"('3016',)",33.3280982971,1,0,1029.27580263,29,29,2,3.33280982971,29,13,3724598987.25,3724598987.79,3659616677.78,44.36829,-124.9528,0.0,34.1054727283,29,29,internal_timestamp,511.410003662,29,29,775149,1450627877,5.46929979324,29,29,3659616677.78
"('3017',)",33.3289985657,1,0,1029.27037053,29,29,2,3.33289985657,29,13,3724598987.25,3724598987.79,3659616688.77,44.36829,-124.9528,0.0,34.1053294314,29,29,internal_timestamp,510.299987793,29,29,766480,1450627888,5.47100019455,29,29,3659616688.77
"('3018',)",33.3296012878,1,0,1029.26443839,29,29,2,3.33296012878,29,13,3724598987.25,3724598987.79,3659616699.77,44.36829,-124.9528,0.0,34.1051005561,29,29,internal_timestamp,509.089996338,29,29,769371,1450627899,5.47249984741,29,29,3659616699.77
"('3019',)",33.3447990417,1,0,1029.25341243,29,29,2,3.33447990417,29,13,3724598987.25,3724598987.79,3659616710.77,44.36829,-124.9528,0.0,34.101423105,29,29,internal_timestamp,507.929992676,29,29,774050,1450627910,5.49380016327,29,29,3659616710.77
"('3020',)",33.3446006775,1,0,1029.24830685,29,29,2,3.33446006775,29,13,3724598987.25,3724598987.79,3659616721.77,44.36829,-124.9528,0.0,34.1021172316,29,29,internal_timestamp,506.690002441,29,29,774720,1450627921,5.4935002327,29,29,3659616721.77
"('3021',)",33.3447990417,1,0,1029.24331155,29,29,2,3.33447990417,29,13,3724598987.25,3724598987.79,3659616732.78,44.36829,-124.9528,0.0,34.1028435253,29,29,internal_timestamp,505.480010986,29,29,782658,1450627932,5.49359989166,29,29,3659616732.78
"('3022',)",33.3441009521,1,0,1029.23786458,29,29,2,3.33441009521,29,13,3724598987.25,3724598987.79,3659616743.78,44.36829,-124.9528,0.0,34.1027328352,29,29,internal_timestamp,504.309997559,29,29,780802,1450627943,5.4935002327,29,29,3659616743.78
"('3023',)",33.3456993103,1,0,1029.23242094,29,29,2,3.33456993103,29,13,3724598987.25,3724598987.79,3659616754.78,44.36829,-124.9528,0.0,34.1023379868,29,29,internal_timestamp,503.269989014,29,29,783385,1450627954,5.49620008469,29,29,3659616754.78
"('3024',)",33.351600647,1,0,1029.22564065,29,29,2,3.3351600647,29,13,3724598987.25,3724598987.79,3659616765.78,44.36829,-124.9528,0.0,34.100724641,29,29,internal_timestamp,502.320007324,29,29,781873,1450627965,5.50489997864,29,29,3659616765.78
"('3025',)",33.3552017212,1,0,1029.2197203,29,29,2,3.33552017212,29,13,3724598987.25,3724598987.79,3659616776.78,44.36829,-124.9528,0.0,34.1001846179,29,29,internal_timestamp,501.269989014,29,29,779468,1450627976,5.51000022888,29,29,3659616776.78
"('3026',)",33.3712997437,1,0,1029.20959112,29,29,2,3.33712997437,29,13,3724598987.25,3724598987.79,3659616787.78,44.36829,-124.9528,0.0,34.0971804741,29,29,internal_timestamp,500.200012207,29,29,782253,1450627987,5.53159999847,29,29,3659616787.78
"('3027',)",33.378200531,1,0,1029.20195743,29,29,2,3.3378200531,29,13,3724598987.25,3724598987.79,3659616798.79,44.36829,-124.9528,0.0,34.0950048294,29,29,internal_timestamp,499.209991455,29,29,786490,1450627998,5.54199981689,29,29,3659616798.79
"('3028',)",33.382900238,1,0,1029.19684852,29,29,2,3.3382900238,29,13,3724598987.25,3724598987.79,3659616809.78,44.36829,-124.9528,0.0,34.0951716535,29,29,internal_timestamp,498.230010986,29,29,778805,1450628009,5.54759979248,29,29,3659616809.78
"('3029',)",33.3860015869,1,0,1029.19142463,29,29,2,3.33860015869,29,13,3724598987.25,3724598987.79,3659616820.79,44.36829,-124.9528,0.0,34.0952951936,29,29,internal_timestamp,497.140014648,29,29,785044,1450628020,5.5514998436,29,29,3659616820.79
"('3030',)",33.3890991211,1,0,1029.18518716,29,29,2,3.33890991211,29,13,3724598987.25,3724598987.79,3659616831.79,44.36829,-124.9528,0.0,34.0942791579,29,29,internal_timestamp,496.100006104,29,29,789124,1450628031,5.55649995804,29,29,3659616831.79
"('3031',)",33.3900985718,1,0,1029.1796215,29,29,2,3.33900985718,29,13,3724598987.25,3724598987.79,3659616842.78,44.36829,-124.9528,0.0,34.0941623663,29,29,internal_timestamp,494.959991455,29,29,781864,1450628042,5.55830001831,29,29,3659616842.78
"('3032',)",33.3917999268,1,0,1029.17402528,29,29,2,3.33917999268,29,13,3724598987.25,3724598987.79,3659616853.79,44.36829,-124.9528,0.0,34.094024343,29,29,internal_timestamp,493.839996338,29,29,785933,1450628053,5.56090021133,29,29,3659616853.79
"('3033',)",33.3917007446,1,0,1029.16870949,29,29,2,3.33917007446,29,13,3724598987.25,3724598987.79,3659616864.79,44.36829,-124.9528,0.0,34.0943061584,29,29,internal_timestamp,492.640014648,29,29,792169,1450628064,5.5611000061,29,29,3659616864.79
"('3034',)",33.4042015076,1,0,1029.15750078,29,29,2,3.34042015076,29,13,3724598987.25,3724598987.8,3659616875.8,44.36829,-124.9528,0.0,34.0907691311,29,29,internal_timestamp,491.329986572,29,29,796298,1450628075,5.57929992676,29,29,3659616875.8
"('3035',)",33.4075012207,1,0,1029.15099084,29,29,2,3.34075012207,29,13,3724598987.25,3724598987.8,3659616886.79,44.36829,-124.9528,0.0,34.0907065838,29,29,internal_timestamp,490.049987793,29,29,787307,1450628086,5.58370018005,29,29,3659616886.79
"('3036',)",33.4094009399,1,0,1029.14447053,29,29,2,3.34094009399,29,13,3724598987.25,3724598987.8,3659616897.79,44.36829,-124.9528,0.0,34.0908118206,29,29,internal_timestamp,488.690002441,29,29,791420,1450628097,5.58640003204,29,29,3659616897.79
"('3037',)",33.4221992493,1,0,1029.1338022,29,29,2,3.34221992493,29,13,3724598987.25,3724598987.8,3659616908.79,44.36829,-124.9528,0.0,34.087913884,29,29,internal_timestamp,487.380004883,29,29,794472,1450628108,5.60430002213,29,29,3659616908.79
"('3038',)",33.4341011047,1,0,1029.121994,29,29,2,3.34341011047,29,13,3724598987.25,3724598987.8,3659616919.8,44.36829,-124.9528,0.0,34.083481181,29,29,internal_timestamp,486.100006104,29,29,796233,1450628119,5.62270021439,29,29,3659616919.8
"('3039',)",33.4430999756,1,0,1029.11389425,29,29,2,3.34430999756,29,13,3724598987.25,3724598987.8,3659616930.8,44.36829,-124.9528,0.0,34.0820569468,29,29,internal_timestamp,484.929992676,29,29,797657,1450628130,5.63479995728,29,29,3659616930.8
"('3040',)",33.448600769,1,0,1029.10611875,29,29,2,3.3448600769,29,29,3724598987.25,3724598987.8,3659616941.8,44.36829,-124.9528,0.0,34.0806213758,29,29,internal_timestamp,483.720001221,29,29,797553,1450628141,5.64300012589,29,29,3659616941.8
"('3041',)",33.4583015442,1,0,1029.0971632,29,29,2,3.34583015442,29,29,3724598987.25,3724598987.8,3659616952.8,44.36829,-124.9528,0.0,34.0800534083,29,29,internal_timestamp,482.220001221,29,29,799123,1450628152,5.65520000458,29,29,3659616952.8
"('3042',)",33.4650993347,1,0,1029.08625775,29,29,2,3.34650993347,29,29,3724598987.25,3724598987.8,3659616963.8,44.36829,-124.9528,0.0,34.07623621,29,29,internal_timestamp,480.850006104,29,29,800679,1450628163,5.6673002243,29,29,3659616963.8
"('3043',)",33.4720993042,1,0,1029.07673482,29,29,2,3.34720993042,29,29,3724598987.25,3724598987.8,3659616974.8,44.36829,-124.9528,0.0,34.0728421374,29,29,internal_timestamp,479.700012207,29,29,802517,1450628174,5.67910003662,29,29,3659616974.8
"('3044',)",33.4753990173,1,0,1029.06986046,29,29,2,3.34753990173,29,29,3724598987.25,3724598987.8,3659616985.81,44.36829,-124.9528,0.0,34.0730436822,29,29,internal_timestamp,478.290008545,29,29,805294,1450628185,5.68330001831,29,29,3659616985.81
"('3045',)",33.4808998108,1,0,1029.06102429,29,29,2,3.34808998108,29,29,3724598987.25,3724598987.8,3659616996.8,44.36829,-124.9528,0.0,34.0721791072,29,29,internal_timestamp,476.739990234,29,29,795030,1450628196,5.69110012054,29,29,3659616996.8
"('3046',)",33.4836006165,1,0,1029.05432174,29,29,2,3.34836006165,29,29,3724598987.25,3724598987.8,3659617007.81,44.36829,-124.9528,0.0,34.0715083352,29,29,internal_timestamp,475.519989014,29,29,807060,1450628207,5.69540023804,29,29,3659617007.81
"('3047',)",33.4864006042,1,0,1029.04888482,29,29,2,3.34864006042,29,29,3724598987.25,3724598987.8,3659617018.8,44.36829,-124.9528,0.0,34.0713689306,29,29,internal_timestamp,474.470001221,29,29,797692,1450628218,5.69920015335,29,29,3659617018.8
"('3048',)",33.4929008484,1,0,1029.04119479,29,29,2,3.34929008484,29,29,3724598987.25,3724598987.8,3659617029.8,44.36829,-124.9528,0.0,34.0689264214,29,29,internal_timestamp,473.510009766,29,29,799259,1450628229,5.709400177,29,29,3659617029.8
"('3049',)",33.4939002991,1,0,1029.03693137,29,29,2,3.34939002991,29,29,3724598987.25,3724598987.8,3659617040.8,44.36829,-124.9528,0.0,34.0692132493,29,29,internal_timestamp,472.570007324,29,29,799969,1450628240,5.7107000351,29,29,3659617040.8
"('3050',)",33.504901886,1,0,1029.02855015,29,29,2,3.3504901886,29,29,3724598987.25,3724598987.8,3659617051.81,44.36829,-124.9528,0.0,34.066499838,29,29,internal_timestamp,471.660003662,29,29,808712,1450628251,5.72620010376,29,29,3659617051.81
"('3051',)",33.5267982483,1,0,1029.01933842,29,29,2,3.35267982483,29,29,3724598987.25,3724598987.8,3659617062.8,44.36829,-124.9528,0.0,34.0650662138,29,29,internal_timestamp,470.670013428,29,29,803462,1450628262,5.75269985199,29,29,3659617062.8
"('3052',)",33.539100647,1,0,1029.01096341,29,29,2,3.3539100647,29,29,3724598987.25,3724598987.8,3659617073.81,44.36829,-124.9528,0.0,34.0638420298,29,29,internal_timestamp,469.510009766,29,29,814954,1450628273,5.76830005646,29,29,3659617073.81
"('3053',)",33.5434989929,1,0,1029.00436202,29,29,2,3.35434989929,29,29,3724598987.25,3724598987.8,3659617084.8,44.36829,-124.9528,0.0,34.0633574412,29,29,internal_timestamp,468.329986572,29,29,804291,1450628284,5.77430009842,29,29,3659617084.8
"('3054',)",33.5490989685,1,0,1028.99800335,29,29,2,3.35490989685,29,29,3724598987.25,3724598987.8,3659617095.81,44.36829,-124.9528,0.0,34.0628774592,29,29,internal_timestamp,467.239990234,29,29,806915,1450628295,5.78159999847,29,29,3659617095.81
"('3055',)",33.5537986755,1,0,1028.99121488,29,29,2,3.35537986755,29,29,3724598987.25,3724598987.8,3659617106.81,44.36829,-124.9528,0.0,34.0623402391,29,29,internal_timestamp,466.040008545,29,29,810329,1450628306,5.78800010681,29,29,3659617106.81
"('3056',)",33.5582008362,1,0,1028.98454042,29,29,2,3.35582008362,29,29,3724598987.25,3724598987.8,3659617117.81,44.36829,-124.9528,0.0,34.0619797332,29,29,internal_timestamp,464.820007324,29,29,814340,1450628317,5.79390001297,29,29,3659617117.81
"('3057',)",33.5615997314,1,0,1028.97843798,29,29,2,3.35615997314,29,29,3724598987.25,3724598987.8,3659617128.81,44.36829,-124.9528,0.0,34.0618744946,29,29,internal_timestamp,463.640014648,29,29,814042,1450628328,5.79839992523,29,29,3659617128.81
"('3058',)",33.5681991577,1,0,1028.97224939,29,29,2,3.35681991577,29,29,3724598987.25,3724598987.8,3659617139.82,44.36829,-124.9528,0.0,34.061490653,29,29,internal_timestamp,462.600006104,29,29,815526,1450628339,5.80670022964,29,29,3659617139.82
"('3059',)",33.5782012939,1,0,1028.96641448,29,29,2,3.35782012939,29,29,3724598987.25,3724598987.8,3659617150.82,44.36829,-124.9528,0.0,34.0616934351,29,29,internal_timestamp,461.630004883,29,29,818897,1450628350,5.81820011139,29,29,3659617150.82
"('3060',)",33.5812988281,1,0,1028.96111949,29,29,2,3.35812988281,29,29,3724598987.25,3724598987.8,3659617161.82,44.36829,-124.9528,0.0,34.0620117975,29,29,internal_timestamp,460.529998779,29,29,817182,1450628361,5.8218998909,29,29,3659617161.82
"('3061',)",33.5819015503,1,0,1028.95596498,29,29,2,3.35819015503,29,29,3724598987.25,3724598987.8,3659617172.82,44.36829,-124.9528,0.0,34.0625806323,29,29,internal_timestamp,459.329986572,29,29,817472,1450628372,5.82259988785,29,29,3659617172.82
"('3062',)",33.5872993469,1,0,1028.94959961,29,29,2,3.35872993469,29,29,3724598987.25,3724598987.8,3659617183.82,44.36829,-124.9528,0.0,34.0625172548,29,29,internal_timestamp,458.149993896,29,29,817516,1450628383,5.82929992676,29,29,3659617183.82
"('3063',)",33.5892982483,1,0,1028.94484241,29,29,2,3.35892982483,29,29,3724598987.25,3724598987.8,3659617194.82,44.36829,-124.9528,0.0,34.0630884931,29,29,internal_timestamp,457.079986572,29,29,818030,1450628394,5.83150005341,29,29,3659617194.82
"('3064',)",33.5941009521,1,0,1028.93783879,29,29,2,3.35941009521,29,29,3724598987.25,3724598987.8,3659617205.82,44.36829,-124.9528,0.0,34.0609205903,29,29,internal_timestamp,456.160003662,29,29,819503,1450628405,5.83949995041,29,29,3659617205.82
"('3065',)",33.5956993103,1,0,1028.93181802,29,29,2,3.35956993103,29,29,3724598987.25,3724598987.8,3659617216.82,44.36829,-124.9528,0.0,34.0602568123,29,29,internal_timestamp,455.049987793,29,29,817817,1450628416,5.84250020981,29,29,3659617216.82
"('3066',)",33.5973014832,1,0,1028.92524649,29,29,2,3.35973014832,29,29,3724598987.25,3724598987.8,3659617227.82,44.36829,-124.9528,0.0,34.0589956167,29,29,internal_timestamp,453.940002441,29,29,816414,1450628427,5.84609985352,29,29,3659617227.82
"('3067',)",33.6138000488,1,0,1028.91297735,29,29,2,3.36138000488,29,29,3724598987.25,3724598987.8,3659617238.82,44.36829,-124.9528,0.0,34.0551497977,29,29,internal_timestamp,452.600006104,29,29,817821,1450628438,5.86910009384,29,29,3659617238.82
"('3068',)",33.6291007996,1,0,1028.90336525,29,29,2,3.36291007996,29,29,3724598987.25,3724598987.8,3659617249.83,44.36829,-124.9528,0.0,34.0542986627,29,29,internal_timestamp,451.200012207,29,29,829693,1450628449,5.88780021667,29,29,3659617249.83
"('3069',)",33.6417007446,1,0,1028.89479391,29,29,2,3.36417007446,29,29,3724598987.25,3724598987.81,3659617260.82,44.36829,-124.9528,0.0,34.0532271579,29,29,internal_timestamp,449.980010986,29,29,822104,1450628460,5.90360021591,29,29,3659617260.82
"('3070',)",33.6553993225,1,0,1028.88559572,29,29,2,3.36553993225,29,29,3724598987.25,3724598987.81,3659617271.83,44.36829,-124.9528,0.0,34.0513548176,29,29,internal_timestamp,448.820007324,29,29,832468,1450628471,5.92140007019,29,29,3659617271.83
"('3071',)",33.665599823,1,0,1028.87664272,29,29,2,3.3665599823,29,29,3724598987.25,3724598987.81,3659617282.83,44.36829,-124.9528,0.0,34.0488227614,29,29,internal_timestamp,447.730010986,29,29,834832,1450628482,5.93590021133,29,29,3659617282.83
