obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('112',)",3.57487988472,29,13,1026.55167114,29,13,11,3767111115.29,3767111252.42,3748921617.68,44.637117,-124.302617,0.0,internal_timestamp,70.6989974976,29,29,1539932817.68,33.7983016968,29,29,0,8.6906003952,29,29,3748921617.68
"('113',)",3.57487988472,29,13,1026.5517005,29,13,11,3767111115.29,3767111252.42,3748921617.75,44.637117,-124.302617,0.0,internal_timestamp,70.702003479,29,29,1539932817.75,33.7983016968,29,29,0,8.6905002594,29,29,3748921617.75
"('114',)",3.57486009598,29,13,1026.5517344,29,13,11,3767111115.29,3767111252.42,3748921617.81,44.637117,-124.302617,0.0,internal_timestamp,70.7060012817,29,29,1539932817.81,33.7983016968,29,29,0,8.6904001236,29,29,3748921617.81
"('115',)",3.57486009598,29,13,1026.55183682,29,13,11,3767111115.29,3767111252.42,3748921617.87,44.637117,-124.302617,0.0,internal_timestamp,70.7080001831,29,29,1539932817.87,33.7984008789,29,29,0,8.69029998779,29,29,3748921617.87
"('116',)",3.57487010956,29,13,1026.5520032,29,13,11,3767111115.29,3767111252.42,3748921617.93,44.637117,-124.302617,0.0,internal_timestamp,70.7070007324,29,29,1539932817.93,33.7985992432,29,29,0,8.69019985199,29,29,3748921617.93
"('117',)",3.57486009598,29,13,1026.55201882,29,13,11,3767111115.29,3767111252.47,3748921617.99,44.637117,-124.302617,0.0,internal_timestamp,70.7070007324,29,29,1539932817.99,33.7985992432,29,29,0,8.69009971619,29,29,3748921617.99
"('118',)",3.57486009598,29,13,1026.55195029,29,13,11,3767111115.29,3767111252.47,3748921618.06,44.637117,-124.302617,0.0,internal_timestamp,70.7089996338,29,29,1539932818.06,33.798500061,29,29,0,8.69009971619,29,29,3748921618.06
"('119',)",3.57486009598,29,13,1026.55197771,29,13,11,3767111115.29,3767111252.47,3748921618.12,44.637117,-124.302617,0.0,internal_timestamp,70.7149963379,29,29,1539932818.12,33.798500061,29,29,0,8.69009971619,29,29,3748921618.12
"('120',)",3.57484006882,29,13,1026.55182049,29,13,11,3767111115.29,3767111252.47,3748921618.18,44.637117,-124.302617,0.0,internal_timestamp,70.7180023193,29,29,1539932818.18,33.7983016968,29,29,0,8.69019985199,29,29,3748921618.18
"('121',)",3.57483005524,29,13,1026.55165761,29,13,11,3767111115.29,3767111252.47,3748921618.25,44.637117,-124.302617,0.0,internal_timestamp,70.7170028687,29,29,1539932818.25,33.7980995178,29,29,0,8.69019985199,29,29,3748921618.25
"('122',)",3.57483005524,29,13,1026.55156432,29,13,11,3767111115.29,3767111252.47,3748921618.31,44.637117,-124.302617,0.0,internal_timestamp,70.7170028687,29,29,1539932818.31,33.7980003357,29,29,0,8.69029998779,29,29,3748921618.31
"('123',)",3.57483005524,29,13,1026.55148017,29,13,11,3767111115.29,3767111252.47,3748921618.37,44.637117,-124.302617,0.0,internal_timestamp,70.71900177,29,29,1539932818.37,33.7979011536,29,29,0,8.6904001236,29,29,3748921618.37
"('124',)",3.57484006882,29,13,1026.55158068,29,13,11,3767111115.29,3767111252.47,3748921618.43,44.637117,-124.302617,0.0,internal_timestamp,70.7239990234,29,29,1539932818.43,33.7980003357,29,29,0,8.6904001236,29,29,3748921618.43
"('125',)",3.5748500824,29,13,1026.55174515,29,13,11,3767111115.29,3767111252.47,3748921618.5,44.637117,-124.302617,0.0,internal_timestamp,70.7259979248,29,29,1539932818.5,33.7981987,29,29,0,8.6904001236,29,29,3748921618.5
"('126',)",3.57486009598,29,13,1026.55181667,29,13,11,3767111115.29,3767111252.47,3748921618.56,44.637117,-124.302617,0.0,internal_timestamp,70.7239990234,29,29,1539932818.56,33.7983016968,29,29,0,8.6904001236,29,29,3748921618.56
"('127',)",3.57486009598,29,13,1026.55183686,29,13,11,3767111115.29,3767111252.47,3748921618.62,44.637117,-124.302617,0.0,internal_timestamp,70.7249984741,29,29,1539932818.62,33.7983016968,29,29,0,8.69029998779,29,29,3748921618.62
"('128',)",3.57486009598,29,13,1026.55176346,29,13,11,3767111115.29,3767111252.47,3748921618.68,44.637117,-124.302617,0.0,internal_timestamp,70.7300033569,29,29,1539932818.68,33.7981987,29,29,0,8.6904001236,29,29,3748921618.68
"('129',)",3.5748500824,29,13,1026.551661,29,13,11,3767111115.29,3767111252.47,3748921618.75,44.637117,-124.302617,0.0,internal_timestamp,70.7279968262,29,29,1539932818.75,33.7980995178,29,29,0,8.6905002594,29,29,3748921618.75
"('130',)",3.57486009598,29,13,1026.55149289,29,13,11,3767111115.29,3767111252.47,3748921618.81,44.637117,-124.302617,0.0,internal_timestamp,70.7320022583,29,29,1539932818.81,33.7979011536,29,29,0,8.69069957733,29,29,3748921618.81
"('131',)",3.57487010956,29,13,1026.55128123,29,13,11,3767111115.29,3767111252.47,3748921618.87,44.637117,-124.302617,0.0,internal_timestamp,70.7340011597,29,29,1539932818.87,33.7976989746,29,29,0,8.69110012054,29,29,3748921618.87
"('132',)",3.57486009598,29,13,1026.55090524,29,13,11,3767111115.29,3767111252.47,3748921618.93,44.637117,-124.302617,0.0,internal_timestamp,70.7340011597,29,29,1539932818.93,33.7972984314,29,29,0,8.69149971008,29,29,3748921618.93
"('133',)",3.57486009598,29,13,1026.55057969,29,13,11,3767111115.29,3767111252.47,3748921619.0,44.637117,-124.302617,0.0,internal_timestamp,70.7409973145,29,29,1539932819.0,33.7969017029,29,29,0,8.69180011749,29,29,3748921619.0
"('134',)",3.57486009598,29,13,1026.55030156,29,13,11,3767111115.29,3767111252.47,3748921620.08,44.637117,-124.302617,0.0,internal_timestamp,70.7419967651,29,29,1539932820.08,33.7966003418,29,29,0,8.69209957123,29,29,3748921620.08
"('135',)",3.57486009598,29,13,1026.55010286,29,13,11,3767111115.29,3767111252.47,3748921620.1,44.637117,-124.302617,0.0,internal_timestamp,70.7399978638,29,29,1539932820.1,33.7963981628,29,29,0,8.69229984283,29,29,3748921620.1
"('136',)",3.57486009598,29,13,1026.55010095,29,13,11,3767111115.29,3767111252.47,3748921620.11,44.637117,-124.302617,0.0,internal_timestamp,70.7429962158,29,29,1539932820.11,33.7963981628,29,29,0,8.69239997864,29,29,3748921620.11
"('137',)",3.5748500824,29,13,1026.55004159,29,13,11,3767111115.29,3767111252.48,3748921620.12,44.637117,-124.302617,0.0,internal_timestamp,70.7470016479,29,29,1539932820.12,33.7962989807,29,29,0,8.69239997864,29,29,3748921620.12
"('138',)",3.57486009598,29,13,1026.55014402,29,13,11,3767111115.29,3767111252.48,3748921620.12,44.637117,-124.302617,0.0,internal_timestamp,70.7490005493,29,29,1539932820.12,33.7963981628,29,29,0,8.69229984283,29,29,3748921620.12
"('139',)",3.57486009598,29,13,1026.55030613,29,13,11,3767111115.29,3767111252.48,3748921620.13,44.637117,-124.302617,0.0,internal_timestamp,70.7429962158,29,29,1539932820.13,33.7966003418,29,29,0,8.69209957123,29,29,3748921620.13
"('140',)",3.57486009598,29,13,1026.55060257,29,13,11,3767111115.29,3767111252.48,3748921620.14,44.637117,-124.302617,0.0,internal_timestamp,70.7460021973,29,29,1539932820.14,33.7969017029,29,29,0,8.69180011749,29,29,3748921620.14
"('141',)",3.57487010956,29,13,1026.55107465,29,13,11,3767111115.29,3767111252.48,3748921620.15,44.637117,-124.302617,0.0,internal_timestamp,70.75,29,29,1539932820.15,33.7974014282,29,29,0,8.69139957428,29,29,3748921620.15
"('142',)",3.57487010956,29,13,1026.55137455,29,13,11,3767111115.29,3767111252.48,3748921620.16,44.637117,-124.302617,0.0,internal_timestamp,70.7509994507,29,29,1539932820.16,33.7976989746,29,29,0,8.69099998474,29,29,3748921620.16
"('143',)",3.57486009598,29,13,1026.55169114,29,13,11,3767111115.29,3767111252.48,3748921620.16,44.637117,-124.302617,0.0,internal_timestamp,70.7549972534,29,29,1539932820.16,33.7980003357,29,29,0,8.6906003952,29,29,3748921620.16
"('144',)",3.57486009598,29,13,1026.55197399,29,13,11,3767111115.29,3767111252.48,3748921620.17,44.637117,-124.302617,0.0,internal_timestamp,70.7549972534,29,29,1539932820.17,33.7983016968,29,29,0,8.69029998779,29,29,3748921620.17
"('145',)",3.57486009598,29,13,1026.55214951,29,13,11,3767111115.29,3767111252.48,3748921620.18,44.637117,-124.302617,0.0,internal_timestamp,70.7559967041,29,29,1539932820.18,33.798500061,29,29,0,8.69019985199,29,29,3748921620.18
"('146',)",3.57487010956,29,13,1026.55215411,29,13,11,3767111115.29,3767111252.48,3748921620.18,44.637117,-124.302617,0.0,internal_timestamp,70.7570037842,29,29,1539932820.18,33.798500061,29,29,0,8.69019985199,29,29,3748921620.18
"('147',)",3.57487988472,29,13,1026.55223635,29,13,11,3767111115.29,3767111252.48,3748921620.19,44.637117,-124.302617,0.0,internal_timestamp,70.7580032349,29,29,1539932820.19,33.7985992432,29,29,0,8.69019985199,29,29,3748921620.19
"('148',)",3.57487988472,29,13,1026.55211827,29,13,11,3767111115.29,3767111252.48,3748921620.2,44.637117,-124.302617,0.0,internal_timestamp,70.7559967041,29,29,1539932820.2,33.798500061,29,29,0,8.6904001236,29,29,3748921620.2
"('149',)",3.57487988472,29,13,1026.55202959,29,13,11,3767111115.29,3767111252.48,3748921620.2,44.637117,-124.302617,0.0,internal_timestamp,70.7570037842,29,29,1539932820.2,33.7984008789,29,29,0,8.6905002594,29,29,3748921620.2
"('150',)",3.57487988472,29,13,1026.55204329,29,13,11,3767111115.29,3767111252.48,3748921620.21,44.637117,-124.302617,0.0,internal_timestamp,70.7600021362,29,29,1539932820.21,33.7984008789,29,29,0,8.6905002594,29,29,3748921620.21
"('151',)",3.57487988472,29,13,1026.55194087,29,13,11,3767111115.29,3767111252.48,3748921620.21,44.637117,-124.302617,0.0,internal_timestamp,70.7580032349,29,29,1539932820.21,33.7983016968,29,29,0,8.6906003952,29,29,3748921620.21
"('152',)",3.5748898983,29,13,1026.55194087,29,13,11,3767111115.29,3767111252.48,3748921620.22,44.637117,-124.302617,0.0,internal_timestamp,70.7580032349,29,29,1539932820.22,33.7983016968,29,29,0,8.6906003952,29,29,3748921620.22
"('153',)",3.5748898983,29,13,1026.5519391,29,13,11,3767111115.29,3767111252.48,3748921620.25,44.637117,-124.302617,0.0,internal_timestamp,70.7610015869,29,29,1539932820.25,33.7983016968,29,29,0,8.69069957733,29,29,3748921620.25
"('154',)",3.57489991188,29,13,1026.55198932,29,13,11,3767111115.29,3767111252.48,3748921620.31,44.637117,-124.302617,0.0,internal_timestamp,70.7549972534,29,29,1539932820.31,33.7984008789,29,29,0,8.69069957733,29,29,3748921620.31
"('155',)",3.5748898983,29,13,1026.55190252,29,13,11,3767111115.29,3767111252.48,3748921620.37,44.637117,-124.302617,0.0,internal_timestamp,70.7529983521,29,29,1539932820.37,33.7983016968,29,29,0,8.69069957733,29,29,3748921620.37
"('156',)",3.57487988472,29,13,1026.55182643,29,13,11,3767111115.29,3767111252.48,3748921620.43,44.637117,-124.302617,0.0,internal_timestamp,70.7539978027,29,29,1539932820.43,33.7981987,29,29,0,8.69069957733,29,29,3748921620.43
"('157',)",3.57487988472,29,13,1026.55172592,29,13,11,3767111115.29,3767111252.48,3748921620.49,44.637117,-124.302617,0.0,internal_timestamp,70.7490005493,29,29,1539932820.49,33.7980995178,29,29,0,8.69069957733,29,29,3748921620.49
"('158',)",3.57487010956,29,13,1026.5516235,29,13,11,3767111115.29,3767111252.48,3748921620.56,44.637117,-124.302617,0.0,internal_timestamp,70.7470016479,29,29,1539932820.56,33.7980003357,29,29,0,8.69079971313,29,29,3748921620.56
"('159',)",3.57487010956,29,13,1026.55152108,29,13,11,3767111115.29,3767111252.48,3748921620.62,44.637117,-124.302617,0.0,internal_timestamp,70.7450027466,29,29,1539932820.62,33.7979011536,29,29,0,8.69089984894,29,29,3748921620.62
"('160',)",3.57487988472,29,13,1026.55140001,29,13,11,3767111115.29,3767111252.48,3748921620.68,44.637117,-124.302617,0.0,internal_timestamp,70.7429962158,29,29,1539932820.68,33.7977981567,29,29,0,8.69110012054,29,29,3748921620.68
"('161',)",3.57489991188,29,13,1026.55126649,29,13,11,3767111115.29,3767111252.49,3748921620.74,44.637117,-124.302617,0.0,internal_timestamp,70.7409973145,29,29,1539932820.74,33.7976989746,29,29,0,8.69139957428,29,29,3748921620.74
"('162',)",3.57489991188,29,13,1026.55105251,29,13,11,3767111115.29,3767111252.49,3748921620.81,44.637117,-124.302617,0.0,internal_timestamp,70.7350006104,29,29,1539932820.81,33.7975006104,29,29,0,8.69159984589,29,29,3748921620.81
"('163',)",3.57489991188,29,13,1026.55085381,29,13,11,3767111115.29,3767111252.49,3748921621.64,44.637117,-124.302617,0.0,internal_timestamp,70.733001709,29,29,1539932821.64,33.7972984314,29,29,0,8.69180011749,29,29,3748921621.64
"('164',)",3.5748898983,29,13,1026.55057586,29,13,11,3767111115.29,3767111252.49,3748921621.65,44.637117,-124.302617,0.0,internal_timestamp,70.7300033569,29,29,1539932821.65,33.797000885,29,29,0,8.6920003891,29,29,3748921621.65
"('165',)",3.57487010956,29,13,1026.55030153,29,13,11,3767111115.29,3767111252.49,3748921621.66,44.637117,-124.302617,0.0,internal_timestamp,70.7249984741,29,29,1539932821.66,33.7966995239,29,29,0,8.69209957123,29,29,3748921621.66
"('166',)",3.5748500824,29,13,1026.55010508,29,13,11,3767111115.29,3767111252.49,3748921621.67,44.637117,-124.302617,0.0,internal_timestamp,70.716003418,29,29,1539932821.67,33.7965011597,29,29,0,8.69209957123,29,29,3748921621.67
"('167',)",3.5748500824,29,13,1026.55010047,29,13,11,3767111115.29,3767111252.49,3748921621.68,44.637117,-124.302617,0.0,internal_timestamp,70.7149963379,29,29,1539932821.68,33.7965011597,29,29,0,8.69209957123,29,29,3748921621.68
"('168',)",3.57486009598,29,13,1026.55024386,29,13,11,3767111115.29,3767111252.49,3748921621.68,44.637117,-124.302617,0.0,internal_timestamp,70.7089996338,29,29,1539932821.68,33.7966995239,29,29,0,8.6920003891,29,29,3748921621.68
"('169',)",3.57487010956,29,13,1026.55047911,29,13,11,3767111115.29,3767111252.49,3748921621.69,44.637117,-124.302617,0.0,internal_timestamp,70.702003479,29,29,1539932821.69,33.797000885,29,29,0,8.69180011749,29,29,3748921621.69
"('170',)",3.5748898983,29,13,1026.55087879,29,13,11,3767111115.29,3767111252.49,3748921621.69,44.637117,-124.302617,0.0,internal_timestamp,70.6969985962,29,29,1539932821.69,33.7975006104,29,29,0,8.69159984589,29,29,3748921621.69
"('171',)",3.57490992546,29,13,1026.55122089,29,13,11,3767111115.29,3767111252.49,3748921621.7,44.637117,-124.302617,0.0,internal_timestamp,70.6930007935,29,29,1539932821.7,33.7979011536,29,29,0,8.69130039215,29,29,3748921621.7
"('172',)",3.57490992546,29,13,1026.55146228,29,13,11,3767111115.29,3767111252.49,3748921621.71,44.637117,-124.302617,0.0,internal_timestamp,70.68800354,29,29,1539932821.71,33.7981987,29,29,0,8.69110012054,29,29,3748921621.71
"('173',)",3.57489991188,29,13,1026.55137736,29,13,11,3767111115.29,3767111252.49,3748921621.71,44.637117,-124.302617,0.0,internal_timestamp,70.6829986572,29,29,1539932821.71,33.7980995178,29,29,0,8.69099998474,29,29,3748921621.71
"('174',)",3.57487988472,29,13,1026.55110291,29,13,11,3767111115.29,3767111252.49,3748921621.72,44.637117,-124.302617,0.0,internal_timestamp,70.6780014038,29,29,1539932821.72,33.7977981567,29,29,0,8.69110012054,29,29,3748921621.72
"('175',)",3.57487010956,29,13,1026.55079751,29,13,11,3767111115.29,3767111252.49,3748921621.72,44.637117,-124.302617,0.0,internal_timestamp,70.6689987183,29,29,1539932821.72,33.7975006104,29,29,0,8.69130039215,29,29,3748921621.72
"('176',)",3.57487988472,29,13,1026.55082316,29,13,11,3767111115.29,3767111252.49,3748921621.73,44.637117,-124.302617,0.0,internal_timestamp,70.6610031128,29,29,1539932821.73,33.7975997925,29,29,0,8.69139957428,29,29,3748921621.73
"('177',)",3.5748898983,29,13,1026.55098022,29,13,11,3767111115.29,3767111252.49,3748921621.74,44.637117,-124.302617,0.0,internal_timestamp,70.6579971313,29,29,1539932821.74,33.7977981567,29,29,0,8.69130039215,29,29,3748921621.74
"('178',)",3.57490992546,29,13,1026.55130227,29,13,11,3767111115.29,3767111252.49,3748921621.81,44.637117,-124.302617,0.0,internal_timestamp,70.6529998779,29,29,1539932821.81,33.7981987,29,29,0,8.69110012054,29,29,3748921621.81
"('179',)",3.57492995262,29,13,1026.5516125,29,13,11,3767111115.29,3767111252.49,3748921621.87,44.637117,-124.302617,0.0,internal_timestamp,70.641998291,29,29,1539932821.87,33.7985992432,29,29,0,8.69079971313,29,29,3748921621.87
"('180',)",3.5749399662,29,13,1026.55191156,29,13,11,3767111115.29,3767111252.49,3748921622.75,44.637117,-124.302617,0.0,internal_timestamp,70.6320037842,29,29,1539932822.75,33.7989997864,29,29,0,8.6906003952,29,29,3748921622.75
"('181',)",3.5749399662,29,13,1026.55207525,29,13,11,3767111115.29,3767111252.49,3748921622.76,44.637117,-124.302617,0.0,internal_timestamp,70.6269989014,29,29,1539932822.76,33.7991981506,29,29,0,8.6904001236,29,29,3748921622.76
"('182',)",3.57494997978,29,13,1026.55211667,29,13,11,3767111115.29,3767111252.49,3748921622.77,44.637117,-124.302617,0.0,internal_timestamp,70.6149978638,29,29,1539932822.77,33.7993011475,29,29,0,8.69029998779,29,29,3748921622.77
"('183',)",3.57494997978,29,13,1026.55208468,29,13,11,3767111115.29,3767111252.49,3748921622.78,44.637117,-124.302617,0.0,internal_timestamp,70.608001709,29,29,1539932822.78,33.7993011475,29,29,0,8.69029998779,29,29,3748921622.78
"('184',)",3.5749399662,29,13,1026.55205267,29,13,11,3767111115.29,3767111252.49,3748921623.46,44.637117,-124.302617,0.0,internal_timestamp,70.6009979248,29,29,1539932823.46,33.7993011475,29,29,0,8.69029998779,29,29,3748921623.46
"('185',)",3.57494997978,29,13,1026.55200238,29,13,11,3767111115.29,3767111252.49,3748921623.47,44.637117,-124.302617,0.0,internal_timestamp,70.5899963379,29,29,1539932823.47,33.7993011475,29,29,0,8.69029998779,29,29,3748921623.47
"('186',)",3.57495999336,29,13,1026.55214135,29,13,11,3767111115.29,3767111252.49,3748921623.48,44.637117,-124.302617,0.0,internal_timestamp,70.5830001831,29,29,1539932823.48,33.7994995117,29,29,0,8.69019985199,29,29,3748921623.48
"('187',)",3.57495999336,29,13,1026.5521733,29,13,11,3767111115.29,3767111252.49,3748921623.48,44.637117,-124.302617,0.0,internal_timestamp,70.5729980469,29,29,1539932823.48,33.7995986938,29,29,0,8.69019985199,29,29,3748921623.48
"('188',)",3.57497000694,29,13,1026.55212113,29,13,11,3767111115.29,3767111252.49,3748921623.49,44.637117,-124.302617,0.0,internal_timestamp,70.5650024414,29,29,1539932823.49,33.7995986938,29,29,0,8.69029998779,29,29,3748921623.49
"('189',)",3.57497000694,29,13,1026.55197298,29,13,11,3767111115.29,3767111252.49,3748921624.4,44.637117,-124.302617,0.0,internal_timestamp,70.5530014038,29,29,1539932824.4,33.7994995117,29,29,0,8.6904001236,29,29,3748921624.4
"('190',)",3.57495999336,29,13,1026.55174717,29,13,11,3767111115.29,3767111252.49,3748921624.42,44.637117,-124.302617,0.0,internal_timestamp,70.5410003662,29,29,1539932824.42,33.7993011475,29,29,0,8.6905002594,29,29,3748921624.42
"('191',)",3.57494997978,29,13,1026.55154121,29,13,11,3767111115.29,3767111252.49,3748921624.43,44.637117,-124.302617,0.0,internal_timestamp,70.533996582,29,29,1539932824.43,33.7990989685,29,29,0,8.6906003952,29,29,3748921624.43
"('192',)",3.5749399662,29,13,1026.55132929,29,13,11,3767111115.29,3767111252.49,3748921624.44,44.637117,-124.302617,0.0,internal_timestamp,70.5250015259,29,29,1539932824.44,33.7989006042,29,29,0,8.69069957733,29,29,3748921624.44
"('193',)",3.57491993904,29,13,1026.55102739,29,13,11,3767111115.29,3767111252.49,3748921624.44,44.637117,-124.302617,0.0,internal_timestamp,70.513999939,29,29,1539932824.44,33.7985992432,29,29,0,8.69079971313,29,29,3748921624.44
"('194',)",3.57489991188,29,13,1026.55062307,29,13,11,3767111115.29,3767111252.49,3748921624.45,44.637117,-124.302617,0.0,internal_timestamp,70.5009994507,29,29,1539932824.45,33.7981987,29,29,0,8.69099998474,29,29,3748921624.45
