obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('216',)",3659560826.41,2,34.3165016174,3724598986.37,3724598986.47,3659560826.41,0.0,internal_timestamp,320.570007324,409935,1450572026,6.8000998497,3.43165016174,33.9750588345,1028.11582672,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('217',)",3659560837.4,2,34.3255996704,3724598986.37,3724598986.47,3659560837.4,0.0,internal_timestamp,319.309997559,404282,1450572037,6.81230020523,3.43255996704,33.9736337192,1028.10720219,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('218',)",3659560848.41,2,34.3394012451,3724598986.37,3724598986.47,3659560848.41,0.0,internal_timestamp,318.179992676,411479,1450572048,6.82870006561,3.43394012451,33.973172867,1028.09933551,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('219',)",3659560859.41,2,34.3447990417,3724598986.37,3724598986.47,3659560859.41,0.0,internal_timestamp,317.179992676,406650,1450572059,6.83500003815,3.43447990417,33.9733747282,1028.09401585,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('220',)",3659560870.4,2,34.3461990356,3724598986.37,3724598986.47,3659560870.4,0.0,internal_timestamp,316.339996338,403179,1450572070,6.83659982681,3.43461990356,33.973741842,1028.0902259,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('221',)",3659560881.41,2,34.3469009399,3724598986.37,3724598986.48,3659560881.41,0.0,internal_timestamp,315.5,409967,1450572081,6.83769989014,3.43469009399,33.973834598,1028.08629115,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('222',)",3659560892.41,2,34.3470993042,3724598986.37,3724598986.48,3659560892.41,0.0,internal_timestamp,314.619995117,413713,1450572092,6.83809995651,3.43470993042,33.9740839211,1028.08239516,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('223',)",3659560903.41,2,34.3543014526,3724598986.37,3724598986.48,3659560903.41,0.0,internal_timestamp,313.670013428,408605,1450572103,6.84730005264,3.43543014526,33.9733826708,1028.07618361,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('224',)",3659560914.41,2,34.3973007202,3724598986.37,3724598986.48,3659560914.41,0.0,internal_timestamp,312.440002441,414552,1450572114,6.89779996872,3.43973007202,33.9714046274,1028.06181489,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('225',)",3659560925.41,2,34.4165992737,3724598986.37,3724598986.48,3659560925.41,0.0,internal_timestamp,311.140014648,409476,1450572125,6.92100000381,3.44165992737,33.9703451377,1028.05171828,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('226',)",3659560936.42,2,34.4309005737,3724598986.37,3724598986.48,3659560936.42,0.0,internal_timestamp,309.940002441,417560,1450572136,6.93809986115,3.44309005737,33.9697632566,1028.04332137,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('227',)",3659560947.41,2,34.4538993835,3724598986.37,3724598986.48,3659560947.41,0.0,internal_timestamp,308.850006104,412890,1450572147,6.9671998024,3.44538993835,33.9668418014,1028.03187315,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('228',)",3659560958.42,2,34.4777984619,3724598986.37,3724598986.48,3659560958.42,0.0,internal_timestamp,307.869995117,419543,1450572158,6.99510002136,3.44777984619,33.9660305841,1028.022751,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('229',)",3659560969.42,2,34.4860992432,3724598986.37,3724598986.48,3659560969.42,0.0,internal_timestamp,306.959991455,415096,1450572169,7.00489997864,3.44860992432,33.9659143361,1028.01708494,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('230',)",3659560980.42,2,34.4886016846,3724598986.37,3724598986.48,3659560980.42,0.0,internal_timestamp,306.299987793,420737,1450572180,7.01070022583,3.44886016846,33.9632650041,1028.0111477,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('231',)",3659560991.42,2,34.4897994995,3724598986.37,3724598986.48,3659560991.42,0.0,internal_timestamp,305.670013428,417202,1450572191,7.01259994507,3.44897994995,33.9630108072,1028.00778869,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('232',)",3659561002.42,2,34.4931983948,3724598986.37,3724598986.48,3659561002.42,0.0,internal_timestamp,305.059997559,420301,1450572202,7.01980018616,3.44931983948,33.9599419515,1028.00154992,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('233',)",3659561013.43,2,34.4971008301,3724598986.37,3724598986.48,3659561013.43,0.0,internal_timestamp,304.420013428,427730,1450572213,7.02549982071,3.44971008301,33.9589149511,1027.99699268,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('234',)",3659561024.42,2,34.5275993347,3724598986.37,3724598986.48,3659561024.42,0.0,internal_timestamp,303.730010986,419985,1450572224,7.05770015717,3.45275993347,33.9609452199,1027.99079916,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('235',)",3659561035.43,2,34.560798645,3724598986.37,3724598986.48,3659561035.43,0.0,internal_timestamp,303.100006104,425431,1450572235,7.09969997406,3.4560798645,33.956257296,1027.97818061,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('236',)",3659561046.42,2,34.5834999084,3724598986.37,3724598986.48,3659561046.42,0.0,internal_timestamp,302.480010986,422736,1450572246,7.12370014191,3.45834999084,33.957772361,1027.97306556,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('237',)",3659561057.43,2,34.5941009521,3724598986.37,3724598986.48,3659561057.43,0.0,internal_timestamp,301.859985352,427860,1450572257,7.13430023193,3.45941009521,33.9592327236,1027.96984081,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('238',)",3659561068.42,2,34.6020011902,3724598986.37,3724598986.48,3659561068.42,0.0,internal_timestamp,301.269989014,423203,1450572268,7.14190006256,3.46020011902,33.9606755654,1027.96717296,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('239',)",3659561079.43,2,34.6152000427,3724598986.37,3724598986.48,3659561079.43,0.0,internal_timestamp,300.720001221,428333,1450572279,7.1563000679,3.46152000427,33.9612029533,1027.96298424,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('240',)",3659561090.43,2,34.6202011108,3724598986.37,3724598986.48,3659561090.43,0.0,internal_timestamp,300.109985352,433661,1450572290,7.16169977188,3.46202011108,33.9616504657,1027.95976055,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('241',)",3659561101.43,2,34.6262016296,3724598986.37,3724598986.48,3659561101.43,0.0,internal_timestamp,299.489990234,427491,1450572301,7.16820001602,3.46262016296,33.9621121697,1027.95634258,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('242',)",3659561112.43,2,34.6327018738,3724598986.37,3724598986.48,3659561112.43,0.0,internal_timestamp,298.859985352,432643,1450572312,7.17609977722,3.46327018738,33.9617496849,1027.95202839,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('243',)",3659561123.44,2,34.6324996948,3724598986.37,3724598986.48,3659561123.44,0.0,internal_timestamp,298.130004883,436547,1450572323,7.17549991608,3.46324996948,33.9624682706,1027.94933765,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('244',)",3659561134.43,2,34.6333007812,3724598986.37,3724598986.48,3659561134.43,0.0,internal_timestamp,297.309997559,430083,1450572334,7.17770004272,3.46333007813,33.9615763498,1027.9445642,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('245',)",3659561145.43,2,34.6347999573,3724598986.37,3724598986.48,3659561145.43,0.0,internal_timestamp,296.489990234,434426,1450572345,7.18009996414,3.46347999573,33.9612494387,1027.94020536,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('246',)",3659561156.44,2,34.6403999329,3724598986.37,3724598986.48,3659561156.44,0.0,internal_timestamp,295.739990234,439757,1450572356,7.18660020828,3.46403999329,33.9613358206,1027.93589678,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('247',)",3659561167.43,2,34.6442985535,3724598986.37,3724598986.48,3659561167.43,0.0,internal_timestamp,294.929992676,433970,1450572367,7.19099998474,3.46442985535,33.9616570875,1027.93180243,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('248',)",3659561178.44,2,34.6459999084,3724598986.37,3724598986.48,3659561178.44,0.0,internal_timestamp,293.709991455,438839,1450572378,7.19409990311,3.46459999084,33.9610556294,1027.92529505,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('249',)",3659561189.43,2,34.679901123,3724598986.37,3724598986.49,3659561189.43,0.0,internal_timestamp,292.600006104,433525,1450572389,7.23330020905,3.4679901123,33.960071166,1027.91374516,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('250',)",3659561200.44,2,34.7056007385,3724598986.37,3724598986.49,3659561200.44,0.0,internal_timestamp,291.850006104,438922,1450572400,7.25990009308,3.47056007385,33.9623276293,1027.90820988,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('251',)",3659561211.45,2,34.7414016724,3724598986.37,3724598986.49,3659561211.45,0.0,internal_timestamp,291.239990234,446011,1450572411,7.29790019989,3.47414016724,33.9643220067,1027.90143679,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('252',)",3659561222.44,2,34.7556991577,3724598986.37,3724598986.49,3659561222.44,0.0,internal_timestamp,290.489990234,440041,1450572422,7.31510019302,3.47556991577,33.9633740605,1027.89474521,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('253',)",3659561233.44,2,34.7579994202,3724598986.37,3724598986.49,3659561233.44,0.0,internal_timestamp,289.739990234,444644,1450572433,7.31589984894,3.47579994202,33.9654490461,1027.89282491,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('254',)",3659561244.45,2,34.7603988647,3724598986.37,3724598986.49,3659561244.45,0.0,internal_timestamp,288.829986572,448240,1450572444,7.31879997253,3.47603988647,33.9656514921,1027.88839531,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('255',)",3659561255.44,2,34.7621994019,3724598986.37,3724598986.49,3659561255.44,0.0,internal_timestamp,287.920013428,441437,1450572455,7.32079982758,3.47621994019,33.9660847334,1027.8842787,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('256',)",3659561265.44,2,34.7643013,3724598986.37,3724598986.49,3659561265.44,0.0,internal_timestamp,287.049987793,442668,1450572465,7.32359981537,3.47643013,33.9660427315,1027.87985473,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('257',)",3659561277.45,2,34.76720047,3724598986.37,3724598986.49,3659561277.45,0.0,internal_timestamp,285.980010986,451461,1450572477,7.32770013809,3.476720047,33.9656892103,1027.8740809,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('258',)",3659561288.45,2,34.7705993652,3724598986.37,3724598986.49,3659561288.45,0.0,internal_timestamp,284.989990234,446412,1450572488,7.33169984818,3.47705993652,33.9659386275,1027.86916081,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('259',)",3659561299.45,2,34.7771987915,3724598986.37,3724598986.49,3659561299.45,0.0,internal_timestamp,283.980010986,451890,1450572499,7.34009981155,3.47771987915,33.9653654204,1027.86285924,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('260',)",3659561310.45,2,34.7844009399,3724598986.37,3724598986.49,3659561310.45,0.0,internal_timestamp,283.220001221,445391,1450572510,7.34919977188,3.47844009399,33.9646415152,1027.85748015,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('261',)",3659561321.45,2,34.7989006042,3724598986.37,3724598986.49,3659561321.45,0.0,internal_timestamp,282.519989014,450535,1450572521,7.36660003662,3.47989006042,33.9636864197,1027.85097611,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('262',)",3659561332.45,2,34.8023986816,3724598986.37,3724598986.49,3659561332.45,0.0,internal_timestamp,281.809997559,453860,1450572532,7.37109994888,3.48023986816,33.9634188455,1027.84685727,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('263',)",3659561343.46,2,34.8065986633,3724598986.37,3724598986.49,3659561343.46,0.0,internal_timestamp,281.059997559,458205,1450572543,7.3763999939,3.48065986633,33.9631490285,1027.84243604,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('264',)",3659561354.45,2,34.8106994629,3724598986.37,3724598986.49,3659561354.45,0.0,internal_timestamp,280.299987793,451858,1450572554,7.38159990311,3.48106994629,33.9628741896,1027.83797959,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('265',)",3659561365.46,2,34.8146018982,3724598986.37,3724598986.49,3659561365.46,0.0,internal_timestamp,279.510009766,457767,1450572565,7.38619995117,3.48146018982,33.9629850977,1027.83377668,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('266',)",3659561376.45,2,34.8259010315,3724598986.37,3724598986.49,3659561376.45,0.0,internal_timestamp,278.679992676,453690,1450572576,7.40000009537,3.48259010315,33.9621383927,1027.82728708,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('267',)",3659561387.46,2,34.8371009827,3724598986.37,3724598986.49,3659561387.46,0.0,internal_timestamp,277.829986572,458360,1450572587,7.41410017014,3.48371009827,33.960899418,1027.8203525,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('268',)",3659561398.45,2,34.8521003723,3724598986.37,3724598986.49,3659561398.45,0.0,internal_timestamp,276.799987793,454168,1450572598,7.43230009079,3.48521003723,33.9598549895,1027.81214178,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('269',)",3659561409.46,2,34.8535003662,3724598986.37,3724598986.49,3659561409.46,0.0,internal_timestamp,275.929992676,461170,1450572609,7.43370008469,3.48535003662,33.9604187264,1027.80839798,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('270',)",3659561420.46,2,34.8555984497,3724598986.37,3724598986.49,3659561420.46,0.0,internal_timestamp,275.299987793,459160,1450572620,7.4361000061,3.48555984497,33.9606468909,1027.80534144,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('271',)",3659561431.46,2,34.8577003479,3724598986.37,3724598986.49,3659561431.46,0.0,internal_timestamp,274.589996338,458741,1450572631,7.43949985504,3.48577003479,33.9599400921,1027.80103797,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('272',)",3659561442.47,2,34.8591995239,3724598986.37,3724598986.49,3659561442.47,0.0,internal_timestamp,273.799987793,465905,1450572642,7.44119977951,3.48591995239,33.9602798476,1027.79744006,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('273',)",3659561452.46,2,34.8624000549,3724598986.37,3724598986.49,3659561452.46,0.0,internal_timestamp,273.089996338,459924,1450572652,7.44490003586,3.48624000549,33.9604694228,1027.79379561,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('274',)",3659561464.46,2,34.8647003174,3724598986.37,3724598986.49,3659561464.46,0.0,internal_timestamp,272.299987793,460104,1450572664,7.4484000206,3.48647003174,33.9599177261,1027.78923287,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('275',)",3659561475.47,2,34.8666992188,3724598986.37,3724598986.49,3659561475.47,0.0,internal_timestamp,271.649993896,467725,1450572675,7.45100021362,3.48666992188,33.959852025,1027.78582456,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('276',)",3659561485.46,2,34.8675994873,3724598986.37,3724598986.49,3659561485.46,0.0,internal_timestamp,271.220001221,460798,1450572685,7.45190000534,3.48675994873,33.9601529952,1027.783961,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('277',)",3659561497.47,2,34.868598938,3724598986.37,3724598986.49,3659561497.47,0.0,internal_timestamp,270.690002441,472209,1450572697,7.45300006866,3.4868598938,33.9604134018,1027.78157858,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('278',)",3659561508.47,2,34.8688011169,3724598986.37,3724598986.49,3659561508.47,0.0,internal_timestamp,270.290008545,467799,1450572708,7.45389986038,3.48688011169,33.9599440659,1027.77924778,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('279',)",3659561519.46,2,34.8689994812,3724598986.37,3724598986.49,3659561519.46,0.0,internal_timestamp,269.820007324,463570,1450572719,7.45370006561,3.48689994812,33.9605784095,1027.77762481,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('280',)",3659561530.47,2,34.8688011169,3724598986.37,3724598986.49,3659561530.47,0.0,internal_timestamp,269.880004883,469441,1450572730,7.45380020142,3.48688011169,33.9602371207,1027.77761673,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('281',)",3659561531.47,2,34.8688011169,3724598986.45,3724598986.57,3659561531.47,0.0,internal_timestamp,269.859985352,473169,1450572731,7.45389986038,3.48688011169,33.9601492997,1027.77744154,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('282',)",3659561573.97,2,34.868598938,3724598986.45,3724598986.57,3659561573.97,0.0,internal_timestamp,271.730010986,972770,1450572773,7.45289993286,3.4868598938,33.960014915,1027.78603843,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('283',)",3659561584.98,2,34.8665008545,3724598986.45,3724598986.57,3659561584.98,0.0,internal_timestamp,274.410003662,980479,1450572784,7.44869995117,3.48665008545,33.960567726,1027.79935128,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('284',)",3659561595.98,2,34.8587989807,3724598986.45,3724598986.57,3659561595.98,0.0,internal_timestamp,277.350006104,976964,1450572795,7.43769979477,3.48587989807,33.9615721162,1027.81520978,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('285',)",3659561606.98,2,34.8384017944,3724598986.45,3724598986.57,3659561606.98,0.0,internal_timestamp,280.350006104,975533,1450572806,7.41139984131,3.48384017944,33.9637461857,1027.83451247,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('286',)",3659561617.98,2,34.8106002808,3724598986.45,3724598986.57,3659561617.98,0.0,internal_timestamp,283.329986572,981775,1450572817,7.37690019608,3.48106002808,33.9659161455,1027.85492013,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('287',)",3659561628.98,2,34.7792015076,3724598986.45,3724598986.57,3659561628.98,0.0,internal_timestamp,286.339996338,977700,1450572828,7.33809995651,3.47792015076,33.9683690186,1027.87630848,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
